x,y,pet,t,ntzg,hour
8.48164977914303,49.470452358566156,35.066,33.245,9,14
8.481649304601707,49.47049733112407,33.4931,32.5481,22,14
8.481648830059195,49.47054230368163,39.4471,32.8921,22,14
8.481648355515496,49.47058727623884,30.5728,30.9048,24,14
8.481647880970609,49.47063224879568,30.436,30.713,24,14
8.481647406424537,49.470677221352176,30.4239,30.7499,24,14
8.481646931877275,49.47072219390831,31.4474,30.7034,22,14
8.481646457328829,49.47076716646411,31.1197,30.1577,22,14
8.481743459544042,49.46811409427286,42.694,34.05,9,14
8.481742985127614,49.468159066849715,43.8278,35.2949,20,14
8.48174251071,49.46820403942622,42.5362,33.8162,22,14
8.481742036291196,49.46824901200237,42.6311,33.4381,22,14
8.48174156187121,49.46829398457817,42.4901,33.3191,22,14
8.481741087450033,49.4683389571536,42.1773,33.3673,20,14
8.48174061302767,49.468383929728674,42.0589,33.2759,9,14
8.48174013860412,49.46842890230341,41.8883,33.4793,22,14
8.481739664179386,49.46847387487778,41.8126,33.5646,22,14
8.481739189753462,49.4685188474518,41.7178,33.5778,22,14
8.481738715326353,49.46856382002546,41.4597,33.5387,22,14
8.481738240898054,49.468608792598765,41.2383,33.4683,22,14
8.48173776646857,49.468653765171716,41.3685,33.4185,9,14
8.481737292037899,49.46869873774432,40.9204,33.4565,22,14
8.48173681760604,49.46874371031655,41.1076,33.4097,9,14
8.481736343172996,49.468788682888444,40.661,33.47,22,14
8.481735868738761,49.46883365545999,40.811,33.389,9,14
8.481735394303342,49.46887862803116,40.8717,33.4608,9,14
8.481734919866737,49.468923600601975,40.8574,33.7454,22,14
8.481734445428945,49.46896857317245,40.9075,33.8755,22,14
8.481733970989962,49.46901354574256,40.8389,33.8759,22,14
8.481733496549795,49.46905851831232,40.8272,33.8862,22,14
8.481733022108441,49.46910349088172,40.8492,33.9472,22,14
8.4817325476659,49.469148463450786,40.8924,33.7534,9,14
8.48173207322217,49.46919343601948,41.1947,34.3128,22,14
8.481731598777257,49.469238408587806,41.7934,34.6305,22,14
8.481731124331153,49.46928338115579,43.2582,34.9163,22,14
8.481730649883863,49.46932835372342,45.6356,35.2206,20,14
8.481730175435386,49.469373326290686,45.8465,35.4645,20,14
8.481729700985724,49.469418298857626,45.7902,35.3952,20,14
8.481729226534872,49.46946327142419,45.7934,35.3974,20,14
8.481728752082835,49.46950824399038,45.8465,35.4645,20,14
8.48172827762961,49.46955321655624,45.6508,35.2188,20,14
8.481727803175199,49.46959818912175,45.6403,35.2233,20,14
8.4817273287196,49.46964316168689,45.6485,35.2265,20,14
8.481726854262813,49.469688134251676,45.6503,35.2283,20,14
8.48172637980484,49.46973310681612,45.6492,35.2282,20,14
8.48172590534568,49.4697780793802,45.6453,35.2263,20,14
8.481725430885332,49.469823051943926,45.6415,35.2235,20,14
8.481724956423799,49.46986802450729,45.5648,35.2428,20,14
8.481724481961077,49.4699129970703,45.5185,35.2175,20,14
8.481724007497169,49.469957969632965,45.5062,35.2152,20,14
8.481723533032072,49.47000294219528,45.6067,35.2167,20,14
8.48172305856579,49.470047914757224,45.5602,35.2173,20,14
8.48172258409832,49.47009288731882,45.5523,35.2554,20,14
8.481722109629663,49.47013785988006,45.4584,35.2424,20,14
8.481721635159818,49.47018283244095,45.6247,35.2197,20,14
8.481721160688787,49.47022780500148,45.5421,35.2181,20,14
8.481720686216569,49.47027277756166,45.6499,35.2169,20,14
8.481720211743163,49.47031775012148,45.65,35.218,20,14
8.481719737268572,49.47036272268095,45.4365,35.2235,20,14
8.48171926279279,49.47040769524006,45.061,35.233,20,14
8.481718788315824,49.47045266779882,34.2566,33.0766,22,14
8.481718313837671,49.47049764035722,40.6949,33.9959,22,14
8.481717839358328,49.47054261291527,39.8056,33.3206,22,14
8.4817173648778,49.47058758547296,38.8693,32.6303,22,14
8.481716890396084,49.4706325580303,31.3122,30.9382,22,14
8.481716415913182,49.47067753058728,31.4656,30.9636,22,14
