x,y,pet,t,ntzg,hour
8.464509803831207,49.48539581040246,34.6346,32.2806,22,14
8.464509313340443,49.4854407827197,45.4535,35.3925,20,14
8.464508822848448,49.48548575503657,45.8521,35.4702,20,14
8.464508332355226,49.48553072735313,45.8507,35.4667,20,14
8.46450784186078,49.485575699669305,45.8457,35.4637,20,14
8.464507351365103,49.48562067198512,45.8447,35.4607,20,14
8.464506860868198,49.48566564430059,45.7153,35.4573,20,14
8.464506370370067,49.4857106166157,43.6803,35.1483,22,14
8.464505879870709,49.485755588930466,42.7848,35.0398,22,14
8.464505389370123,49.48580056124486,42.0523,34.8784,22,14
8.46450489886831,49.4858455335589,41.9098,34.7928,22,14
8.464504408365269,49.4858905058726,41.9282,34.7982,22,14
8.464503917860998,49.485935478185944,42.0105,34.8035,22,14
8.464503427355503,49.485980450498914,42.104,34.8221,22,14
8.464502936848778,49.486025422811544,42.32,34.8621,22,14
8.464502446340827,49.48607039512382,34.9335,33.4165,22,14
8.464501955831647,49.48611536743574,35.1204,33.5014,22,14
8.464501465321241,49.4861603397473,44.0825,35.1516,22,14
8.464500974809607,49.48620531205851,45.8257,35.4397,20,14
8.464500484296744,49.486250284369355,45.8263,35.4423,20,14
8.464499993782656,49.48629525667985,45.8277,35.4447,20,14
8.464499503267339,49.48634022898999,35.8668,33.9468,20,14
8.464499012750792,49.486385201299775,35.8731,33.9501,20,14
8.464498522233022,49.48643017360921,45.8174,35.4214,20,14
8.46449803171402,49.4864751459183,45.7737,35.3757,20,14
8.464497541193795,49.486520118227006,45.7211,35.3171,20,14
8.46449705067234,49.48656509053538,39.9887,28.7307,31,14
8.464496560149659,49.486610062843376,39.9885,28.7315,31,14
8.464496069625746,49.48665503515103,39.9916,28.7326,31,14
8.464495579100609,49.486700007458346,39.9937,28.7337,31,14
8.464495088574244,49.48674497976528,39.9955,28.7345,31,14
8.46449459804665,49.48678995207187,44.9574,34.4344,21,14
8.46449410751783,49.48683492437811,45.8175,35.4295,20,14
8.464493616987783,49.486879896683995,45.8195,35.4265,20,14
8.464493126456507,49.48692486898952,45.8185,35.4236,20,14
8.464492635924001,49.48696984129469,45.8169,35.4209,20,14
8.46449214539027,49.487014813599515,45.8153,35.4183,20,14
8.464491654855314,49.48705978590396,45.7279,35.4159,20,14
8.464491164319126,49.487104758208076,44.4025,35.4355,22,14
8.464490673781713,49.48714973051183,43.7988,35.4208,22,14
8.46449018324307,49.487194702815216,43.6867,35.4067,22,14
8.464489692703202,49.48723967511825,36.0147,33.9037,22,14
8.464489202162104,49.487284647420935,45.5043,35.4093,20,14
8.46448871161978,49.487329619723276,36.121,33.894,22,14
8.464586680488173,49.484676572798854,44.0389,35.4829,22,14
8.464586190080267,49.48472154512229,43.2292,35.4563,22,14
8.464585699671131,49.48476651744536,35.8454,33.9604,22,14
8.46458520926077,49.48481148976808,36.1183,33.9684,22,14
8.464584718849181,49.48485646209044,45.3554,35.4534,20,14
8.464584228436363,49.48490143441245,36.0351,33.9471,22,14
8.46458373802232,49.48494640673411,35.8717,33.9407,22,14
8.464583247607049,49.48499137905541,45.8395,35.4575,20,14
8.46458275719055,49.48503635137635,45.8453,35.4623,20,14
8.464582266772826,49.48508132369693,45.8179,35.468,20,14
8.464581776353873,49.48512629601716,35.7227,33.6567,22,14
8.464581285933692,49.48517126833705,35.322,33.4471,22,14
8.464580795512285,49.48521624065656,43.1948,34.7549,22,14
8.46458030508965,49.485261212975736,43.026,34.485,22,14
8.464579814665788,49.48530618529455,42.3384,33.7274,22,14
8.464579324240697,49.485351157613,40.4468,31.7888,22,14
8.46457883381438,49.485396129931104,31.5623,31.4513,25,14
8.464578343386837,49.485441102248856,42.1565,32.0096,9,14
8.464577852958065,49.48548607456624,45.4594,35.3604,20,14
