x,y,pet
410796,5477533,null
410797,5477533,null
410798,5477533,null
410799,5477533,null
410800,5477533,null
410801,5477533,null
410802,5477533,null
410803,5477533,null
410804,5477533,null
410805,5477533,null
410806,5477533,null
410807,5477533,null
410808,5477533,null
410809,5477533,null
410810,5477533,null
410811,5477533,null
410812,5477533,null
410813,5477533,null
410814,5477533,null
410815,5477533,33.31
410816,5477533,33.19
410817,5477533,33.08
410818,5477533,32.96
410819,5477533,32.84
410820,5477533,32.72
410821,5477533,32.61
410822,5477533,32.49
410823,5477533,32.37
410824,5477533,32.25
410825,5477533,32.70
410826,5477533,33.71
410827,5477533,34.73
410828,5477533,35.74
410829,5477533,36.75
410830,5477533,37.76
410831,5477533,38.78
410832,5477533,39.79
410833,5477533,40.80
410834,5477533,41.81
410835,5477533,42.34
410836,5477533,42.38
410837,5477533,42.42
410838,5477533,42.47
410839,5477533,42.51
410840,5477533,42.55
410841,5477533,42.59
410842,5477533,42.63
410843,5477533,42.68
410844,5477533,42.72
410845,5477533,null
410846,5477533,null
410847,5477533,null
410848,5477533,null
410849,5477533,null
410850,5477533,null
410851,5477533,null
410852,5477533,null
410853,5477533,null
410854,5477533,null
410855,5477533,null
410856,5477533,null
410857,5477533,null
410858,5477533,null
410859,5477533,null
410860,5477533,null
410861,5477533,null
410862,5477533,null
410863,5477533,null
410864,5477533,null
410865,5477533,null
410866,5477533,null
410867,5477533,null
410868,5477533,null
410869,5477533,null
410870,5477533,null
410871,5477533,null
410872,5477533,null
410873,5477533,null
410874,5477533,null
410875,5477533,null
410876,5477533,null
410877,5477533,null
410878,5477533,null
410879,5477533,null
410880,5477533,null
410881,5477533,null
410882,5477533,null
410883,5477533,null
410884,5477533,null
410885,5477533,null
410886,5477533,null
410887,5477533,null
410888,5477533,null
410889,5477533,null
410570,5477534,null
410571,5477534,null
410572,5477534,null
410573,5477534,null
410574,5477534,null
410575,5477534,null
410576,5477534,null
410577,5477534,null
410578,5477534,null
410579,5477534,null
410580,5477534,null
410581,5477534,null
410582,5477534,null
410583,5477534,null
410584,5477534,null
410585,5477534,31.39
410586,5477534,31.39
410587,5477534,31.39
410588,5477534,31.39
410589,5477534,31.39
410590,5477534,31.39
410591,5477534,31.39
410592,5477534,31.39
410593,5477534,31.39
410594,5477534,31.39
410595,5477534,31.34
410596,5477534,31.25
410597,5477534,31.15
410598,5477534,31.06
410599,5477534,30.97
410600,5477534,30.87
410601,5477534,30.78
410602,5477534,30.69
410603,5477534,30.59
410604,5477534,30.50
410605,5477534,30.90
410606,5477534,31.80
410607,5477534,32.71
410608,5477534,33.61
410609,5477534,34.51
410610,5477534,35.41
410611,5477534,36.32
410612,5477534,37.22
410613,5477534,38.12
410614,5477534,39.02
410615,5477534,null
410616,5477534,null
410617,5477534,null
410618,5477534,null
410619,5477534,null
410620,5477534,null
410621,5477534,null
410622,5477534,null
410623,5477534,null
410624,5477534,null
410625,5477534,null
410626,5477534,null
410627,5477534,null
410628,5477534,null
410629,5477534,null
410630,5477534,null
410631,5477534,null
410632,5477534,null
410633,5477534,null
410634,5477534,null
410635,5477534,null
410636,5477534,null
410637,5477534,null
410638,5477534,null
410639,5477534,null
410640,5477534,null
410641,5477534,null
410642,5477534,null
410643,5477534,null
410644,5477534,null
410645,5477534,null
410646,5477534,null
410647,5477534,null
410648,5477534,null
410649,5477534,null
410650,5477534,null
410651,5477534,null
410652,5477534,null
410653,5477534,null
410654,5477534,null
410655,5477534,42.94
410656,5477534,42.98
410657,5477534,43.01
410658,5477534,43.05
410659,5477534,43.08
410660,5477534,43.12
410661,5477534,43.15
410662,5477534,43.19
410663,5477534,43.22
410664,5477534,43.26
410665,5477534,43.26
410666,5477534,43.23
410667,5477534,43.20
410668,5477534,43.17
410669,5477534,43.14
410670,5477534,43.12
410671,5477534,43.09
410672,5477534,43.06
410673,5477534,43.03
410674,5477534,43.00
410675,5477534,43.00
410676,5477534,43.03
410677,5477534,43.06
410678,5477534,43.09
410679,5477534,43.12
410680,5477534,43.14
410681,5477534,43.17
410682,5477534,43.20
410683,5477534,43.23
410684,5477534,43.26
410685,5477534,43.27
410686,5477534,43.27
410687,5477534,43.27
410688,5477534,43.27
410689,5477534,43.27
410690,5477534,43.27
410691,5477534,43.27
410692,5477534,43.27
410693,5477534,43.27
410694,5477534,43.27
410695,5477534,null
410696,5477534,null
410697,5477534,null
410698,5477534,null
410699,5477534,null
410700,5477534,null
410701,5477534,null
410702,5477534,null
410703,5477534,null
410704,5477534,null
410705,5477534,null
410706,5477534,null
410707,5477534,null
410708,5477534,null
410709,5477534,null
410710,5477534,null
410711,5477534,null
410712,5477534,null
410713,5477534,null
410714,5477534,null
410715,5477534,null
410716,5477534,null
410717,5477534,null
410718,5477534,null
410719,5477534,null
410720,5477534,null
410721,5477534,null
410722,5477534,null
410723,5477534,null
410724,5477534,null
410725,5477534,null
410726,5477534,null
410727,5477534,null
410728,5477534,null
410729,5477534,null
410730,5477534,null
410731,5477534,null
410732,5477534,null
410733,5477534,null
410734,5477534,null
410735,5477534,37.12
410736,5477534,37.81
410737,5477534,38.51
410738,5477534,39.20
410739,5477534,39.89
410740,5477534,40.59
410741,5477534,41.28
410742,5477534,41.98
410743,5477534,42.67
410744,5477534,43.36
410745,5477534,43.71
410746,5477534,43.72
410747,5477534,43.73
410748,5477534,43.74
410749,5477534,43.75
410750,5477534,43.75
410751,5477534,43.76
410752,5477534,43.77
410753,5477534,43.78
410754,5477534,43.78
410755,5477534,null
410756,5477534,null
410757,5477534,null
410758,5477534,null
410759,5477534,null
410760,5477534,null
410761,5477534,null
410762,5477534,null
410763,5477534,null
410764,5477534,null
410765,5477534,42.38
410766,5477534,42.38
410767,5477534,42.38
410768,5477534,42.38
410769,5477534,42.38
410770,5477534,42.38
410771,5477534,42.38
410772,5477534,42.38
410773,5477534,42.38
410774,5477534,42.38
410775,5477534,42.39
410776,5477534,42.42
410777,5477534,42.45
410778,5477534,42.48
410779,5477534,42.50
410780,5477534,42.53
410781,5477534,42.56
410782,5477534,42.59
410783,5477534,42.62
410784,5477534,42.64
410785,5477534,null
410786,5477534,null
410787,5477534,null
410788,5477534,null
410789,5477534,null
410790,5477534,null
410791,5477534,null
410792,5477534,null
410793,5477534,null
410794,5477534,null
410795,5477534,null
410796,5477534,null
410797,5477534,null
410798,5477534,null
410799,5477534,null
410800,5477534,null
410801,5477534,null
410802,5477534,null
410803,5477534,null
410804,5477534,null
410805,5477534,null
410806,5477534,null
410807,5477534,null
410808,5477534,null
410809,5477534,null
410810,5477534,null
410811,5477534,null
410812,5477534,null
410813,5477534,null
410814,5477534,null
410815,5477534,33.34
410816,5477534,33.21
410817,5477534,33.07
410818,5477534,32.93
410819,5477534,32.80
410820,5477534,32.66
410821,5477534,32.53
410822,5477534,32.39
410823,5477534,32.26
410824,5477534,32.12
410825,5477534,32.57
410826,5477534,33.59
410827,5477534,34.62
410828,5477534,35.65
410829,5477534,36.68
410830,5477534,37.71
410831,5477534,38.74
410832,5477534,39.76
410833,5477534,40.79
410834,5477534,41.82
410835,5477534,42.36
410836,5477534,42.41
410837,5477534,42.46
410838,5477534,42.51
410839,5477534,42.55
410840,5477534,42.60
410841,5477534,42.65
410842,5477534,42.70
410843,5477534,42.75
410844,5477534,42.80
410845,5477534,null
410846,5477534,null
410847,5477534,null
410848,5477534,null
410849,5477534,null
410850,5477534,null
410851,5477534,null
410852,5477534,null
410853,5477534,null
410854,5477534,null
410855,5477534,null
410856,5477534,null
410857,5477534,null
410858,5477534,null
410859,5477534,null
410860,5477534,null
410861,5477534,null
410862,5477534,null
410863,5477534,null
410864,5477534,null
410865,5477534,null
410866,5477534,null
410867,5477534,null
410868,5477534,null
410869,5477534,null
410870,5477534,null
410871,5477534,null
410872,5477534,null
410873,5477534,null
410874,5477534,null
410875,5477534,null
410876,5477534,null
410877,5477534,null
410878,5477534,null
410879,5477534,null
410880,5477534,null
410881,5477534,null
410882,5477534,null
410883,5477534,null
410884,5477534,null
410885,5477534,null
410886,5477534,null
410887,5477534,null
410888,5477534,null
410889,5477534,null
410570,5477535,null
410571,5477535,null
410572,5477535,null
410573,5477535,null
410574,5477535,null
410575,5477535,null
410576,5477535,null
410577,5477535,null
410578,5477535,null
410579,5477535,null
410580,5477535,null
410581,5477535,null
410582,5477535,null
410583,5477535,null
410584,5477535,null
410585,5477535,31.54
410586,5477535,31.54
410587,5477535,31.54
410588,5477535,31.54
410589,5477535,31.54
410590,5477535,31.54
410591,5477535,31.54
410592,5477535,31.54
410593,5477535,31.54
410594,5477535,31.54
410595,5477535,31.49
410596,5477535,31.37
410597,5477535,31.26
410598,5477535,31.15
410599,5477535,31.04
410600,5477535,30.93
410601,5477535,30.82
410602,5477535,30.71
410603,5477535,30.60
410604,5477535,30.49
410605,5477535,30.94
410606,5477535,31.97
410607,5477535,32.99
410608,5477535,34.01
410609,5477535,35.03
410610,5477535,36.06
410611,5477535,37.08
410612,5477535,38.10
410613,5477535,39.12
410614,5477535,40.15
410615,5477535,null
410616,5477535,null
410617,5477535,null
410618,5477535,null
410619,5477535,null
410620,5477535,null
410621,5477535,null
410622,5477535,null
410623,5477535,null
410624,5477535,null
410625,5477535,null
410626,5477535,null
410627,5477535,null
410628,5477535,null
410629,5477535,null
410630,5477535,null
410631,5477535,null
410632,5477535,null
410633,5477535,null
410634,5477535,null
410635,5477535,null
410636,5477535,null
410637,5477535,null
410638,5477535,null
410639,5477535,null
410640,5477535,null
410641,5477535,null
410642,5477535,null
410643,5477535,null
410644,5477535,null
410645,5477535,null
410646,5477535,null
410647,5477535,null
410648,5477535,null
410649,5477535,null
410650,5477535,null
410651,5477535,null
410652,5477535,null
410653,5477535,null
410654,5477535,null
410655,5477535,42.96
410656,5477535,43.00
410657,5477535,43.03
410658,5477535,43.07
410659,5477535,43.11
410660,5477535,43.15
410661,5477535,43.19
410662,5477535,43.23
410663,5477535,43.27
410664,5477535,43.31
410665,5477535,43.31
410666,5477535,43.28
410667,5477535,43.25
410668,5477535,43.22
410669,5477535,43.19
410670,5477535,43.16
410671,5477535,43.13
410672,5477535,43.10
410673,5477535,43.07
410674,5477535,43.04
410675,5477535,43.04
410676,5477535,43.07
410677,5477535,43.09
410678,5477535,43.12
410679,5477535,43.15
410680,5477535,43.17
410681,5477535,43.20
410682,5477535,43.23
410683,5477535,43.26
410684,5477535,43.28
410685,5477535,43.30
410686,5477535,43.30
410687,5477535,43.30
410688,5477535,43.30
410689,5477535,43.30
410690,5477535,43.30
410691,5477535,43.30
410692,5477535,43.30
410693,5477535,43.30
410694,5477535,43.30
410695,5477535,null
410696,5477535,null
410697,5477535,null
410698,5477535,null
410699,5477535,null
410700,5477535,null
410701,5477535,null
410702,5477535,null
410703,5477535,null
410704,5477535,null
410705,5477535,null
410706,5477535,null
410707,5477535,null
410708,5477535,null
410709,5477535,null
410710,5477535,null
410711,5477535,null
410712,5477535,null
410713,5477535,null
410714,5477535,null
410715,5477535,null
410716,5477535,null
410717,5477535,null
410718,5477535,null
410719,5477535,null
410720,5477535,null
410721,5477535,null
410722,5477535,null
410723,5477535,null
410724,5477535,null
410725,5477535,null
410726,5477535,null
410727,5477535,null
410728,5477535,null
410729,5477535,null
410730,5477535,null
410731,5477535,null
410732,5477535,null
410733,5477535,null
410734,5477535,null
410735,5477535,36.25
410736,5477535,37.04
410737,5477535,37.83
410738,5477535,38.61
410739,5477535,39.40
410740,5477535,40.19
410741,5477535,40.97
410742,5477535,41.76
410743,5477535,42.55
410744,5477535,43.33
410745,5477535,43.73
410746,5477535,43.73
410747,5477535,43.74
410748,5477535,43.74
410749,5477535,43.75
410750,5477535,43.75
410751,5477535,43.76
410752,5477535,43.76
410753,5477535,43.77
410754,5477535,43.77
410755,5477535,null
410756,5477535,null
410757,5477535,null
410758,5477535,null
410759,5477535,null
410760,5477535,null
410761,5477535,null
410762,5477535,null
410763,5477535,null
410764,5477535,null
410765,5477535,42.35
410766,5477535,42.35
410767,5477535,42.35
410768,5477535,42.35
410769,5477535,42.35
410770,5477535,42.35
410771,5477535,42.35
410772,5477535,42.35
410773,5477535,42.35
410774,5477535,42.35
410775,5477535,42.36
410776,5477535,42.37
410777,5477535,42.39
410778,5477535,42.41
410779,5477535,42.42
410780,5477535,42.44
410781,5477535,42.46
410782,5477535,42.47
410783,5477535,42.49
410784,5477535,42.51
410785,5477535,null
410786,5477535,null
410787,5477535,null
410788,5477535,null
410789,5477535,null
410790,5477535,null
410791,5477535,null
410792,5477535,null
410793,5477535,null
410794,5477535,null
410795,5477535,null
410796,5477535,null
410797,5477535,null
410798,5477535,null
410799,5477535,null
410800,5477535,null
410801,5477535,null
410802,5477535,null
410803,5477535,null
410804,5477535,null
410805,5477535,null
410806,5477535,null
410807,5477535,null
410808,5477535,null
410809,5477535,null
410810,5477535,null
410811,5477535,null
410812,5477535,null
410813,5477535,null
410814,5477535,null
410815,5477535,33.37
410816,5477535,33.22
410817,5477535,33.06
410818,5477535,32.91
410819,5477535,32.76
410820,5477535,32.60
410821,5477535,32.45
410822,5477535,32.29
410823,5477535,32.14
410824,5477535,31.99
410825,5477535,32.43
410826,5477535,33.48
410827,5477535,34.52
410828,5477535,35.56
410829,5477535,36.61
410830,5477535,37.65
410831,5477535,38.70
410832,5477535,39.74
410833,5477535,40.79
410834,5477535,41.83
410835,5477535,42.38
410836,5477535,42.44
410837,5477535,42.49
410838,5477535,42.54
410839,5477535,42.60
410840,5477535,42.65
410841,5477535,42.71
410842,5477535,42.76
410843,5477535,42.82
410844,5477535,42.87
410845,5477535,null
410846,5477535,null
410847,5477535,null
410848,5477535,null
410849,5477535,null
410850,5477535,null
410851,5477535,null
410852,5477535,null
410853,5477535,null
410854,5477535,null
410855,5477535,null
410856,5477535,null
410857,5477535,null
410858,5477535,null
410859,5477535,null
410860,5477535,null
410861,5477535,null
410862,5477535,null
410863,5477535,null
410864,5477535,null
410865,5477535,null
410866,5477535,null
410867,5477535,null
410868,5477535,null
410869,5477535,null
410870,5477535,null
410871,5477535,null
410872,5477535,null
410873,5477535,null
410874,5477535,null
410875,5477535,null
410876,5477535,null
410877,5477535,null
410878,5477535,null
410879,5477535,null
410880,5477535,null
410881,5477535,null
410882,5477535,null
410883,5477535,null
410884,5477535,null
410885,5477535,null
410886,5477535,null
410887,5477535,null
410888,5477535,null
410889,5477535,null
410570,5477536,null
410571,5477536,null
410572,5477536,null
410573,5477536,null
410574,5477536,null
410575,5477536,null
410576,5477536,null
410577,5477536,null
410578,5477536,null
410579,5477536,null
410580,5477536,null
410581,5477536,null
410582,5477536,null
410583,5477536,null
410584,5477536,null
410585,5477536,31.70
410586,5477536,31.70
410587,5477536,31.70
410588,5477536,31.70
410589,5477536,31.70
410590,5477536,31.70
410591,5477536,31.70
410592,5477536,31.70
410593,5477536,31.70
410594,5477536,31.70
410595,5477536,31.63
410596,5477536,31.50
410597,5477536,31.37
410598,5477536,31.25
410599,5477536,31.12
410600,5477536,30.99
410601,5477536,30.86
410602,5477536,30.73
410603,5477536,30.60
410604,5477536,30.48
410605,5477536,30.98
410606,5477536,32.13
410607,5477536,33.27
410608,5477536,34.41
410609,5477536,35.55
410610,5477536,36.70
410611,5477536,37.84
410612,5477536,38.98
410613,5477536,40.13
410614,5477536,41.27
410615,5477536,null
410616,5477536,null
410617,5477536,null
410618,5477536,null
410619,5477536,null
410620,5477536,null
410621,5477536,null
410622,5477536,null
410623,5477536,null
410624,5477536,null
410625,5477536,null
410626,5477536,null
410627,5477536,null
410628,5477536,null
410629,5477536,null
410630,5477536,null
410631,5477536,null
410632,5477536,null
410633,5477536,null
410634,5477536,null
410635,5477536,null
410636,5477536,null
410637,5477536,null
410638,5477536,null
410639,5477536,null
410640,5477536,null
410641,5477536,null
410642,5477536,null
410643,5477536,null
410644,5477536,null
410645,5477536,null
410646,5477536,null
410647,5477536,null
410648,5477536,null
410649,5477536,null
410650,5477536,null
410651,5477536,null
410652,5477536,null
410653,5477536,null
410654,5477536,null
410655,5477536,42.97
410656,5477536,43.01
410657,5477536,43.06
410658,5477536,43.10
410659,5477536,43.14
410660,5477536,43.19
410661,5477536,43.23
410662,5477536,43.28
410663,5477536,43.32
410664,5477536,43.36
410665,5477536,43.37
410666,5477536,43.34
410667,5477536,43.31
410668,5477536,43.27
410669,5477536,43.24
410670,5477536,43.21
410671,5477536,43.18
410672,5477536,43.15
410673,5477536,43.12
410674,5477536,43.08
410675,5477536,43.08
410676,5477536,43.11
410677,5477536,43.13
410678,5477536,43.16
410679,5477536,43.18
410680,5477536,43.20
410681,5477536,43.23
410682,5477536,43.25
410683,5477536,43.28
410684,5477536,43.30
410685,5477536,43.32
410686,5477536,43.32
410687,5477536,43.32
410688,5477536,43.32
410689,5477536,43.32
410690,5477536,43.32
410691,5477536,43.32
410692,5477536,43.32
410693,5477536,43.32
410694,5477536,43.32
410695,5477536,null
410696,5477536,null
410697,5477536,null
410698,5477536,null
410699,5477536,null
410700,5477536,null
410701,5477536,null
410702,5477536,null
410703,5477536,null
410704,5477536,null
410705,5477536,null
410706,5477536,null
410707,5477536,null
410708,5477536,null
410709,5477536,null
410710,5477536,null
410711,5477536,null
410712,5477536,null
410713,5477536,null
410714,5477536,null
410715,5477536,null
410716,5477536,null
410717,5477536,null
410718,5477536,null
410719,5477536,null
410720,5477536,null
410721,5477536,null
410722,5477536,null
410723,5477536,null
410724,5477536,null
410725,5477536,null
410726,5477536,null
410727,5477536,null
410728,5477536,null
410729,5477536,null
410730,5477536,null
410731,5477536,null
410732,5477536,null
410733,5477536,null
410734,5477536,null
410735,5477536,35.39
410736,5477536,36.27
410737,5477536,37.15
410738,5477536,38.03
410739,5477536,38.91
410740,5477536,39.79
410741,5477536,40.67
410742,5477536,41.54
410743,5477536,42.42
410744,5477536,43.30
410745,5477536,43.74
410746,5477536,43.75
410747,5477536,43.75
410748,5477536,43.75
410749,5477536,43.75
410750,5477536,43.75
410751,5477536,43.75
410752,5477536,43.75
410753,5477536,43.76
410754,5477536,43.76
410755,5477536,null
410756,5477536,null
410757,5477536,null
410758,5477536,null
410759,5477536,null
410760,5477536,null
410761,5477536,null
410762,5477536,null
410763,5477536,null
410764,5477536,null
410765,5477536,42.32
410766,5477536,42.32
410767,5477536,42.32
410768,5477536,42.32
410769,5477536,42.32
410770,5477536,42.32
410771,5477536,42.32
410772,5477536,42.32
410773,5477536,42.32
410774,5477536,42.32
410775,5477536,42.32
410776,5477536,42.32
410777,5477536,42.33
410778,5477536,42.34
410779,5477536,42.34
410780,5477536,42.35
410781,5477536,42.35
410782,5477536,42.36
410783,5477536,42.36
410784,5477536,42.37
410785,5477536,null
410786,5477536,null
410787,5477536,null
410788,5477536,null
410789,5477536,null
410790,5477536,null
410791,5477536,null
410792,5477536,null
410793,5477536,null
410794,5477536,null
410795,5477536,null
410796,5477536,null
410797,5477536,null
410798,5477536,null
410799,5477536,null
410800,5477536,null
410801,5477536,null
410802,5477536,null
410803,5477536,null
410804,5477536,null
410805,5477536,null
410806,5477536,null
410807,5477536,null
410808,5477536,null
410809,5477536,null
410810,5477536,null
410811,5477536,null
410812,5477536,null
410813,5477536,null
410814,5477536,null
410815,5477536,33.40
410816,5477536,33.23
410817,5477536,33.06
410818,5477536,32.89
410819,5477536,32.71
410820,5477536,32.54
410821,5477536,32.37
410822,5477536,32.20
410823,5477536,32.03
410824,5477536,31.85
410825,5477536,32.30
410826,5477536,33.36
410827,5477536,34.42
410828,5477536,35.48
410829,5477536,36.54
410830,5477536,37.60
410831,5477536,38.66
410832,5477536,39.72
410833,5477536,40.78
410834,5477536,41.84
410835,5477536,42.40
410836,5477536,42.46
410837,5477536,42.52
410838,5477536,42.58
410839,5477536,42.65
410840,5477536,42.71
410841,5477536,42.77
410842,5477536,42.83
410843,5477536,42.89
410844,5477536,42.95
410845,5477536,null
410846,5477536,null
410847,5477536,null
410848,5477536,null
410849,5477536,null
410850,5477536,null
410851,5477536,null
410852,5477536,null
410853,5477536,null
410854,5477536,null
410855,5477536,null
410856,5477536,null
410857,5477536,null
410858,5477536,null
410859,5477536,null
410860,5477536,null
410861,5477536,null
410862,5477536,null
410863,5477536,null
410864,5477536,null
410865,5477536,null
410866,5477536,null
410867,5477536,null
410868,5477536,null
410869,5477536,null
410870,5477536,null
410871,5477536,null
410872,5477536,null
410873,5477536,null
410874,5477536,null
410875,5477536,null
410876,5477536,null
410877,5477536,null
410878,5477536,null
410879,5477536,null
410880,5477536,null
410881,5477536,null
410882,5477536,null
410883,5477536,null
410884,5477536,null
410885,5477536,null
410886,5477536,null
410887,5477536,null
410888,5477536,null
410889,5477536,null
410570,5477537,null
410571,5477537,null
410572,5477537,null
410573,5477537,null
410574,5477537,null
410575,5477537,null
410576,5477537,null
410577,5477537,null
410578,5477537,null
410579,5477537,null
410580,5477537,null
410581,5477537,null
410582,5477537,null
410583,5477537,null
410584,5477537,null
410585,5477537,null
410586,5477537,null
410587,5477537,null
410588,5477537,null
410589,5477537,null
410590,5477537,null
410591,5477537,null
410592,5477537,null
410593,5477537,null
410594,5477537,null
410595,5477537,32.19
410596,5477537,32.06
410597,5477537,31.93
410598,5477537,31.80
410599,5477537,31.67
410600,5477537,31.54
410601,5477537,31.41
410602,5477537,31.28
410603,5477537,31.15
410604,5477537,31.02
410605,5477537,31.52
410606,5477537,32.66
410607,5477537,33.80
410608,5477537,34.94
410609,5477537,36.08
410610,5477537,37.21
410611,5477537,38.35
410612,5477537,39.49
410613,5477537,40.63
410614,5477537,41.77
410615,5477537,42.34
410616,5477537,42.34
410617,5477537,42.34
410618,5477537,42.34
410619,5477537,42.34
410620,5477537,42.34
410621,5477537,42.34
410622,5477537,42.34
410623,5477537,42.34
410624,5477537,42.34
410625,5477537,null
410626,5477537,null
410627,5477537,null
410628,5477537,null
410629,5477537,null
410630,5477537,null
410631,5477537,null
410632,5477537,null
410633,5477537,null
410634,5477537,null
410635,5477537,null
410636,5477537,null
410637,5477537,null
410638,5477537,null
410639,5477537,null
410640,5477537,null
410641,5477537,null
410642,5477537,null
410643,5477537,null
410644,5477537,null
410645,5477537,42.92
410646,5477537,42.88
410647,5477537,42.84
410648,5477537,42.80
410649,5477537,42.75
410650,5477537,42.71
410651,5477537,42.67
410652,5477537,42.63
410653,5477537,42.59
410654,5477537,42.55
410655,5477537,42.55
410656,5477537,42.60
410657,5477537,42.64
410658,5477537,42.69
410659,5477537,42.73
410660,5477537,42.77
410661,5477537,42.82
410662,5477537,42.86
410663,5477537,42.90
410664,5477537,42.95
410665,5477537,null
410666,5477537,null
410667,5477537,null
410668,5477537,null
410669,5477537,null
410670,5477537,null
410671,5477537,null
410672,5477537,null
410673,5477537,null
410674,5477537,null
410675,5477537,null
410676,5477537,null
410677,5477537,null
410678,5477537,null
410679,5477537,null
410680,5477537,null
410681,5477537,null
410682,5477537,null
410683,5477537,null
410684,5477537,null
410685,5477537,43.38
410686,5477537,43.38
410687,5477537,43.38
410688,5477537,43.38
410689,5477537,43.38
410690,5477537,43.38
410691,5477537,43.38
410692,5477537,43.38
410693,5477537,43.38
410694,5477537,43.38
410695,5477537,null
410696,5477537,null
410697,5477537,null
410698,5477537,null
410699,5477537,null
410700,5477537,null
410701,5477537,null
410702,5477537,null
410703,5477537,null
410704,5477537,null
410705,5477537,null
410706,5477537,null
410707,5477537,null
410708,5477537,null
410709,5477537,null
410710,5477537,null
410711,5477537,null
410712,5477537,null
410713,5477537,null
410714,5477537,null
410715,5477537,null
410716,5477537,null
410717,5477537,null
410718,5477537,null
410719,5477537,null
410720,5477537,null
410721,5477537,null
410722,5477537,null
410723,5477537,null
410724,5477537,null
410725,5477537,34.88
410726,5477537,34.89
410727,5477537,34.89
410728,5477537,34.90
410729,5477537,34.90
410730,5477537,34.91
410731,5477537,34.92
410732,5477537,34.92
410733,5477537,34.93
410734,5477537,34.93
410735,5477537,35.38
410736,5477537,36.25
410737,5477537,37.13
410738,5477537,38.01
410739,5477537,38.89
410740,5477537,39.77
410741,5477537,40.65
410742,5477537,41.53
410743,5477537,42.41
410744,5477537,43.29
410745,5477537,null
410746,5477537,null
410747,5477537,null
410748,5477537,null
410749,5477537,null
410750,5477537,null
410751,5477537,null
410752,5477537,null
410753,5477537,null
410754,5477537,null
410755,5477537,null
410756,5477537,null
410757,5477537,null
410758,5477537,null
410759,5477537,null
410760,5477537,null
410761,5477537,null
410762,5477537,null
410763,5477537,null
410764,5477537,null
410765,5477537,42.15
410766,5477537,42.17
410767,5477537,42.19
410768,5477537,42.20
410769,5477537,42.22
410770,5477537,42.24
410771,5477537,42.26
410772,5477537,42.27
410773,5477537,42.29
410774,5477537,42.31
410775,5477537,42.31
410776,5477537,42.31
410777,5477537,42.31
410778,5477537,42.31
410779,5477537,42.31
410780,5477537,42.31
410781,5477537,42.31
410782,5477537,42.31
410783,5477537,42.31
410784,5477537,42.31
410785,5477537,null
410786,5477537,null
410787,5477537,null
410788,5477537,null
410789,5477537,null
410790,5477537,null
410791,5477537,null
410792,5477537,null
410793,5477537,null
410794,5477537,null
410795,5477537,null
410796,5477537,null
410797,5477537,null
410798,5477537,null
410799,5477537,null
410800,5477537,null
410801,5477537,null
410802,5477537,null
410803,5477537,null
410804,5477537,null
410805,5477537,33.52
410806,5477537,33.52
410807,5477537,33.53
410808,5477537,33.53
410809,5477537,33.53
410810,5477537,33.53
410811,5477537,33.53
410812,5477537,33.53
410813,5477537,33.53
410814,5477537,33.53
410815,5477537,33.45
410816,5477537,33.27
410817,5477537,33.10
410818,5477537,32.93
410819,5477537,32.76
410820,5477537,32.59
410821,5477537,32.41
410822,5477537,32.24
410823,5477537,32.07
410824,5477537,31.90
410825,5477537,32.59
410826,5477537,33.61
410827,5477537,34.62
410828,5477537,35.64
410829,5477537,36.65
410830,5477537,37.67
410831,5477537,38.68
410832,5477537,39.70
410833,5477537,40.71
410834,5477537,41.73
410835,5477537,42.27
410836,5477537,42.35
410837,5477537,42.43
410838,5477537,42.51
410839,5477537,42.59
410840,5477537,42.67
410841,5477537,42.75
410842,5477537,42.83
410843,5477537,42.91
410844,5477537,42.98
410845,5477537,43.02
410846,5477537,43.02
410847,5477537,43.01
410848,5477537,43.00
410849,5477537,43.00
410850,5477537,42.99
410851,5477537,42.99
410852,5477537,42.98
410853,5477537,42.98
410854,5477537,42.97
410855,5477537,44.10
410856,5477537,44.10
410857,5477537,44.10
410858,5477537,44.10
410859,5477537,44.10
410860,5477537,44.10
410861,5477537,44.10
410862,5477537,44.10
410863,5477537,44.10
410864,5477537,44.10
410865,5477537,null
410866,5477537,null
410867,5477537,null
410868,5477537,null
410869,5477537,null
410870,5477537,null
410871,5477537,null
410872,5477537,null
410873,5477537,null
410874,5477537,null
410875,5477537,43.80
410876,5477537,43.80
410877,5477537,43.80
410878,5477537,43.80
410879,5477537,43.80
410880,5477537,43.80
410881,5477537,43.80
410882,5477537,43.80
410883,5477537,43.80
410884,5477537,43.80
410885,5477537,43.80
410886,5477537,43.80
410887,5477537,43.80
410888,5477537,43.80
410889,5477537,43.80
410570,5477538,null
410571,5477538,null
410572,5477538,null
410573,5477538,null
410574,5477538,null
410575,5477538,null
410576,5477538,null
410577,5477538,null
410578,5477538,null
410579,5477538,null
410580,5477538,null
410581,5477538,null
410582,5477538,null
410583,5477538,null
410584,5477538,null
410585,5477538,null
410586,5477538,null
410587,5477538,null
410588,5477538,null
410589,5477538,null
410590,5477538,null
410591,5477538,null
410592,5477538,null
410593,5477538,null
410594,5477538,null
410595,5477538,33.16
410596,5477538,33.04
410597,5477538,32.93
410598,5477538,32.81
410599,5477538,32.69
410600,5477538,32.58
410601,5477538,32.46
410602,5477538,32.35
410603,5477538,32.23
410604,5477538,32.11
410605,5477538,32.56
410606,5477538,33.57
410607,5477538,34.58
